rssd9001,rssd9999,htm_securities,interest_income,total_assets,total_deposits,trading_assets,risk_weighted_assets,total_equity,afs_securities,interest_expense,net_interest_income,tier1_capital,tier1_ratio,equity_capital,noninterest_income_b,report_date,ticker,tier1_ratio_computed,tier1_ratio_final,equity_ratio,nim,trading_ratio,deposit_ratio,afs_ratio,htm_ratio,tier1_yoy,nim_change
1086533.0,2023-03-31,7862559,285048,37553261.0,35769180.0,91225.0,,3531233,4909754.0,87608,80269,,,3531233,34022028.0,2023-03-31,RF,,,0.09403265937410868,0.002137470831095068,0.0024292164667137697,0.9524919819879291,0.1307410826452595,0.20937087194638038,0.0,0.0
1086533.0,2023-03-31,7862559,285048,37553261.0,35769180.0,91225.0,,3531233,4909754.0,87608,80269,,,3531233,34022028.0,2023-03-31,RF,,,0.09403265937410868,0.002137470831095068,0.0024292164667137697,0.9524919819879291,0.1307410826452595,0.20937087194638038,0.0,0.0
1086533.0,2023-03-31,7862559,285048,37553261.0,35769180.0,91225.0,,3531233,4909754.0,87608,80269,,,3531233,34022028.0,2023-03-31,RF,,,0.09403265937410868,0.002137470831095068,0.0024292164667137697,0.9524919819879291,0.1307410826452595,0.20937087194638038,0.0,0.0
1086533.0,2023-06-30,7927589,559029,36218248.0,36745329.0,107988.0,,3554476,4996939.0,218971,163732,,,3554476,32663772.0,2023-06-30,RF,,,0.09814047327744843,0.004520704590680366,0.0029815909372535084,1.0145529126643564,0.13796744116391274,0.21888383446929846,0.0,0.002383233759585298
1086533.0,2023-06-30,7927589,559029,36218248.0,36745329.0,107988.0,,3554476,5004939.0,218971,163732,,,3554476,32663772.0,2023-06-30,RF,,,0.09814047327744843,0.004520704590680366,0.0029815909372535084,1.0145529126643564,0.13818832429442748,0.21888383446929846,0.0,0.0
1086533.0,2023-06-30,7927589,559029,36218248.0,36745329.0,107988.0,,3554476,4996939.0,218971,163732,,,3554476,32663772.0,2023-06-30,RF,,,0.09814047327744843,0.004520704590680366,0.0029815909372535084,1.0145529126643564,0.13796744116391274,0.21888383446929846,0.0,0.0
1086533.0,2023-06-30,7927589,559029,36218248.0,36745329.0,107988.0,,3554476,5004939.0,218971,163732,,,3554476,32663772.0,2023-06-30,RF,,,0.09814047327744843,0.004520704590680366,0.0029815909372535084,1.0145529126643564,0.13818832429442748,0.21888383446929846,0.0,0.0
1086533.0,2023-09-30,7893889,828369,36308219.0,36234742.0,123902.0,,3501003,5078764.0,365563,249694,,,3501003,32807216.0,2023-09-30,RF,,,0.0964245313161739,0.006877065493077476,0.0034125055817251734,0.997976298424332,0.13987918272719463,0.21741328044760333,0.0,0.00235636090239711
1086533.0,2023-12-31,7842581,1098060,35614942.0,36216905.0,90341.0,,3803661,5136144.0,522897,354423,,,3803661,31811281.0,2023-12-31,RF,,,0.1067995842868423,0.009951525401894519,0.002536603878226167,1.0169019789502955,0.1442131788393759,0.2202047949425272,0.0,0.0030744599088170423
1086533.0,2024-03-31,7823142,266405,35259429.0,35594751.0,93837.0,,3853436,5094694.0,155514,87979,,,3853436,31405993.0,2024-03-31,RF,,,0.10928809992924163,0.0024951907190556037,0.0026613306755478086,1.0095101369905906,0.14449167625488207,0.22187375751320307,0.0,-0.007456334682838915
1086533.0,2024-06-30,7746437,537103,35421430.0,35551009.0,90153.0,,3920718,4995389.0,312629,178130,,,3920718,31500712.0,2024-06-30,RF,,,0.11068773903255741,0.005028876586857165,0.002545154162324898,1.0036582091688562,0.14102731030339544,0.21869351406761386,0.0,0.0025336858678015614
1086533.0,2024-09-30,7511582,809142,35244533.0,35236645.0,69013.0,,4174687,4989752.0,470341,274526,,,4174687,31069846.0,2024-09-30,RF,,,0.11844920742743278,0.007789179672206183,0.0019581192918629396,0.999776192239517,0.1415752054368262,0.2131275792475389,0.0,0.002760303085349018
1086533.0,2024-12-31,7315327,1082965,35092166.0,35193190.0,73331.0,,4127636,4926461.0,611070,366585,,,4127636,30964530.0,2024-12-31,RF,,,0.11762271955512806,0.010446348623792559,0.00208966867419925,1.0028788191643685,0.14038634719783327,0.20846040110490757,0.0,0.0026571689515863754
1086533.0,2025-03-31,7050283,270103,34759478.0,34810248.0,63497.0,,4278672,4639533.0,125415,93520,,,4278672,30480806.0,2025-03-31,RF,,,0.12309367821921836,0.0026904891954936724,0.0018267535548146033,1.001460608815817,0.13347533584940488,0.2028305200670735,0.0,-0.007755859428298886
1086533.0,2025-06-30,7178616,547257,35231785.0,34936294.0,66014.0,,4365420,4732198.0,251039,191282,,,4365420,30866365.0,2025-06-30,RF,,,0.12390572887521878,0.005429245211390794,0.001873705802870902,0.9916129426879734,0.13431615798064162,0.20375396818526226,0.0,0.0027387560158971215
1086533.0,2025-09-30,7117379,827210,35775705.0,35127425.0,62760.0,,4474479,5021111.0,380320,298004,,,4474479,31301226.0,2025-09-30,RF,,,0.1250703235617579,0.008329786932221183,0.0017542631235359302,0.9818793228533162,0.14034974293308825,0.19894447922130395,0.0,0.002900541720830389
1086533.0,2025-12-31,7147543,1109594,35481819.0,35544564.0,58597.0,,4460117,5308710.0,505847,405117,,,4460117,31021702.0,2025-12-31,RF,,,0.12570147545141358,0.011417593895059325,0.0016514655012472726,1.0017683704434657,0.14961775212257297,0.20144240632082588,0.0,0.0030878069628381428
1086533.0,2026-03-31,7179234,285318,35558193.0,35643630.0,52566.0,,4419592,5492800.0,116215,105778,,,4419592,31138601.0,2026-03-31,RF,,,0.12429180526693244,0.0029747855859829546,0.0014783090918033997,1.0024027373944453,0.1544735414423337,0.20190097961389658,0.0,-0.008442808309076372
1111435.0,2000-03-31,205896,211884,60531598.0,60833154.0,2063478.0,23834624.0,,7107400.0,513719,705089,3262914,,2777300,57754298.0,2000-03-31,STT,0.13689806896051726,0.13689806896051726,,0.011648279961153512,0.03408927020231648,1.0049817947974875,0.11741636161662211,0.0034014631498742193,,
1111435.0,2000-06-30,243638,426723,64631978.0,61090929.0,2429551.0,24719709.0,,10641551.0,1066736,1361433,3683098,,2930990,61700988.0,2000-06-30,STT,0.1489943914792848,0.1489943914792848,,0.02106438704382527,0.037590540707264135,0.9452121208482896,0.1646483881400009,0.0037696200478345254,,0.009416107082671758
1111435.0,2000-09-30,256762,661577,64979824.0,62848045.0,2314823.0,24864496.0,,8842112.0,1670079,2015892,3790658,,3088838,61890986.0,2000-09-30,STT,0.15245263768869474,0.15245263768869474,,0.031023352725609105,0.035623719140882866,0.9671932167744868,0.13607472990385447,0.003951411133400423,,0.009958965681783834
1111435.0,2000-12-31,279694,893055,69298347.0,67268617.0,3128037.0,24941069.0,,9586792.0,2362186,2663301,3884921,,3262408,66035939.0,2000-12-31,STT,0.15576401316238692,0.15576401316238692,,0.03843238858208263,0.045138695732525914,0.9707102681684456,0.13834084671601185,0.004036084727966166,,0.007409035856473525
1111435.0,2001-03-31,274191,246425,67605169.0,68666705.0,3761957.0,27010892.0,,12832426.0,608080,631091,3859410,14.3,3484310,63421586.0,2001-03-31,STT,0.14288347086056988,14.3,,0.009334951888072346,0.05564599653615244,1.015701994621151,0.1898142729293377,0.004055769759262047,0.18281082492520495,-0.029097436694010284
1111435.0,2001-06-30,223189,486052,70317346.0,68548492.0,2978686.0,28196846.0,,11959071.0,1100788,1346882,4038083,14.32,3676963,65941610.0,2001-06-30,STT,0.14321044984960374,14.32,,0.0191543349773184,0.042360614691003835,0.9748446990590345,0.1700728437617654,0.003174024798945057,0.09638217609197475,0.009819383089246052
1111435.0,2001-09-30,266376,739544,73176197.0,75972047.0,2347959.0,29257211.0,,10332197.0,1551688,2039768,4080843,13.95,3808615,68669087.0,2001-09-30,STT,0.1394816136097183,13.95,,0.027874747303416166,0.03208637639367894,1.0382070962228331,0.14119614606372616,0.0036402001049603604,0.07655267238563868,0.008720412326097767
1111435.0,2001-12-31,253467,1025302,69895857.0,71574921.0,2092164.0,27942364.0,,10999978.0,1829702,2739813,4049884,14.49,3845249,65352569.0,2001-12-31,STT,0.1449370568646232,14.49,,0.03919850356795825,0.029932589566789344,1.0240223680210403,0.157376681138626,0.003626352274355832,0.042462382117937514,0.011323756264542087
1111435.0,2002-03-31,253898,281015,73299137.0,76303946.0,1641186.0,27385177.0,,13807416.0,243170,696952,4255374,15.54,3993631,68628332.0,2002-03-31,STT,0.15538968398853145,15.54,,0.00950832477059041,0.022390249969791595,1.04099378414237,0.1883707853204329,0.00346386070002434,0.10259702907957435,-0.029690178797367843
1111435.0,2002-06-30,243463,530505,79342022.0,78376052.0,3367914.0,27085743.0,,15491329.0,502985,1441726,4360272,16.05,4187518,74448031.0,2002-06-30,STT,0.16098033566958087,16.05,,0.01817102669755505,0.04244804852591228,0.9878252409549129,0.19524746924145694,0.0030685252765552157,0.07978761209217344,0.008662701926964639
1111435.0,2002-09-30,211018,754736,77556420.0,75890368.0,2362549.0,24936364.0,,17170649.0,755156,2143488,4437590,17.8,4349071,72515407.0,2002-09-30,STT,0.17795657779137328,17.8,,0.027637789366760354,0.030462326652003793,0.9785181935937735,0.2213955853042211,0.0027208321374297575,0.08741992769631168,0.009466762669205306
1111435.0,2002-12-31,150728,978759,85793809.0,84621070.0,3435290.0,27648795.0,,19758718.0,994881,3345177,4974906,17.99,4788330,80307734.0,2002-12-31,STT,0.17993210915701752,17.99,,0.03899089035666898,0.04004123421073425,0.9863307269642265,0.23030470648528964,0.0017568633652808212,0.22840703585584188,0.011353100989908625
1111435.0,2003-03-31,154156,204255,79109036.0,77429526.0,2788698.0,24929248.0,,23598402.0,193281,790048,4514005,18.11,5051255,73004184.0,2003-03-31,STT,0.18107265008555412,18.11,,0.00998682375550626,0.03525132072144072,0.9787696818856445,0.2983022318714641,0.0019486522374005417,0.06077750157800477,-0.02900406660116272
1111435.0,2003-06-30,168548,396866,83102175.0,83360223.0,2423004.0,28946496.0,,33392583.0,401629,1670984,4504760,15.56,5084995,76956926.0,2003-06-30,STT,0.15562367203270475,15.56,,0.020107584428446068,0.029156926398135788,1.0031051894851128,0.4018256200875609,0.002028202029609935,0.03313738225505203,0.010120760672939808
1111435.0,2003-09-30,145814,599479,81775678.0,81740089.0,3839701.0,34015187.0,,37446229.0,562781,2599270,4997516,14.69,5243722,75532423.0,2003-09-30,STT,0.14692013893676376,14.69,,0.031785367771576284,0.04695407111146177,0.9995647972493729,0.45791401448239905,0.0017830974143681205,0.12617794794021076,0.011677783343130216
1111435.0,2003-12-31,132305,810173,87534065.0,87413098.0,4297839.0,34502170.0,,44144846.0,728753,3900580,5449732,15.8,5747838,80786072.0,2003-12-31,STT,0.157953311342446,15.8,,0.044560709022253224,0.04909904504035086,0.9986180580097588,0.5043161882176956,0.0015114687064972934,0.0954442154283921,0.01277534125067694
1111435.0,2004-03-31,106906,203274,92895673.0,92769219.0,3095796.0,35736567.0,,42546957.0,181203,1013092,5556953,15.55,5941729,85953221.0,2004-03-31,STT,0.15549767273392545,15.55,,0.010905696328826856,0.03332551344991063,0.9986387525283336,0.4580079526416693,0.0011508178642507924,0.23104715214094806,-0.03365501269342637
1111435.0,2004-06-30,80254,429409,94139945.0,94896854.0,1921938.0,35782205.0,,31936627.0,362705,2057697,5655563,15.81,5910188,87229759.0,2004-06-30,STT,0.15805518413412478,15.81,,0.02185785215829476,0.02041575443877729,1.008040253263373,0.33924628912838223,0.0008524967801925102,0.2554637760946199,0.010952155829467904
1111435.0,2004-09-30,76916,642138,100526517.0,95885493.0,2579373.0,39334337.0,,43208371.0,619012,3019112,5823121,14.81,6150588,93379152.0,2004-09-30,STT,0.1480416715807362,14.81,,0.030032991195745894,0.025658632935626327,0.9538328379565761,0.4298206313066631,0.0007651314528285109,0.16520307288661007,0.008175139037451134
1111435.0,2004-12-31,53741,858352,94047042.0,96847592.0,3990859.0,39399896.0,,4995996.0,935564,4048366,5802899,14.73,6158631,86890570.0,2004-12-31,STT,0.1472820892725199,14.73,,0.043046181080315105,0.042434710493074304,1.0297781827098826,0.053122308727158056,0.0005714267972404704,0.06480447111894683,0.013013189884569211
1111435.0,2005-03-31,21305,212061,100114024.0,97781860.0,3106305.0,41469949.0,,4098102.0,390886,1096922,5787171,13.96,6024973,94086940.0,2005-03-31,STT,0.13955095531947725,13.96,,0.010956726701945373,0.03102767100840937,0.9767049219797618,0.04093434502243162,0.00021280734854889062,0.04142881899486994,-0.03208945437836973
1111435.0,2005-06-30,15204,429388,104275118.0,100421924.0,4385927.0,43306831.0,,5957431.0,866319,2240156,5877805,13.57,6247437,98026780.0,2005-06-30,STT,0.13572466200540048,13.57,,0.021483130807869236,0.04206110800085597,0.9630478097373143,0.05713185575105271,0.00014580659597047878,0.03929617617202741,0.010526404105923863
1111435.0,2005-09-30,9250,664609,104052076.0,101265019.0,2675363.0,47927936.0,,7820265.0,1404430,3391459,6036857,12.6,6104298,97947035.0,2005-09-30,STT,0.12595695754559513,12.6,,0.0325938619427449,0.02571176955662086,0.9732147871802193,0.07515722223552752,8.889779383161947e-05,0.03670471556404209,0.011110731134875661
1111435.0,2005-12-31,9000,907042,97995766.0,100782340.0,2788827.0,47235087.0,,8517248.0,2023479,4567197,6616716,14.01,6367132,91626639.0,2005-12-31,STT,0.140080529543642,14.01,,0.0466060645926274,0.02845864789709384,1.0284356571078794,0.08691444893649793,9.184070258708933e-05,0.14024317845270096,0.014012202649882503
1111435.0,2006-03-31,6437,265541,104186982.0,104393146.0,3230685.0,52368062.0,,8393537.0,695033,1259809,6818738,13.02,6413259,97772965.0,2006-03-31,STT,0.130207950028779,13.02,,0.012091808168509958,0.03100852849351179,1.001978788482423,0.08056224337124959,6.17831506051303e-05,0.1782506513113229,-0.03451425642411744
1111435.0,2006-06-30,6270,527903,102586312.0,107713022.0,2586631.0,52458795.0,,8823260.0,1466656,2635136,6855187,13.07,6468494,96117235.0,2006-06-30,STT,0.1306775536876133,13.07,,0.025687013682683123,0.025214192318366996,1.049974600899972,0.08600816062088283,6.11192651120941e-05,0.1662835020896407,0.013595205514173165
1111435.0,2006-09-30,6103,794505,112341939.0,103548135.0,2699057.0,49738122.0,,5008686.0,2303363,3881020,7123384,14.32,7015308,105326631.0,2006-09-30,STT,0.14321779177750218,14.32,,0.03454649291748472,0.02402537310665432,0.9217228750164264,0.04458429367148452,5.4325215091756606e-05,0.17998223247627032,0.008859479234801595
1111435.0,2006-12-31,21366,1110220,107385095.0,112629279.0,3711392.0,47212909.0,,5605538.0,3213432,5185866,7507435,15.9,7251557,100133538.0,2006-12-31,STT,0.15901233707077866,15.9,,0.048292232734906085,0.034561518989204225,1.0488353062405913,0.05220033562385916,0.00019896616006159887,0.1346164774187073,0.013745739817421367
1111435.0,2007-03-31,13027,324906,110091129.0,108210931.0,3693470.0,52381104.0,,5640504.0,846745,1372243,7050824,13.46,7467145,102623984.0,2007-03-31,STT,0.1346062503760898,13.46,,0.012464610114044702,0.03354920631252678,0.9829214395648536,0.051234863800879,0.00011832924340343534,0.034036503528952045,-0.03582762262086138
1111435.0,2007-06-30,16905,709419,112345777.0,113504271.0,3699873.0,58620264.0,,11536517.0,1665019,2910111,7708280,13.15,7748155,104597622.0,2007-06-30,STT,0.13149514304473278,13.15,,0.025903163231493782,0.03293290677049659,1.0103118606763475,0.10268758922731916,0.0001504729456809044,0.12444489114593082,0.01343855311744908
1111435.0,2007-09-30,28962,1173306,140085020.0,132603478.0,7948425.0,58695473.0,,13594256.0,2584375,4689495,7798064,13.29,11249571,128835449.0,2007-09-30,STT,0.13285631074137524,13.29,,0.03347606332211681,0.05674000689010145,0.9465928476863551,0.09704289580713198,0.00020674587475520223,0.09471341149094314,0.00757290009062303
1111435.0,2007-12-31,50980,1729651,142936851.0,141727096.0,4950884.0,63537363.0,,21599285.0,3481995,6599477,8071169,12.7,11299309,131627934.0,2007-12-31,STT,0.12703027980560036,12.7,,0.04617057780292082,0.03463686212032193,0.9915364373040512,0.15111068173734987,0.00035666099849926034,0.075090094020128,0.012694514480804005
1111435.0,2008-03-31,204892,624532,154478813.0,144076356.0,10081136.0,67704621.0,,23601440.0,662881,1961428,9334851,13.79,10805865,143663432.0,2008-03-31,STT,0.13787612813016115,13.79,,0.012697068043887675,0.06525902034216174,0.9326609468445359,0.1527810807298215,0.001326343697371626,0.32393759935009014,-0.03347350975903314
1111435.0,2008-06-30,30458,1282310,146517251.0,147152391.0,4716921.0,67972787.0,,24101541.0,1142623,3966659,12522559,18.42,14038670,132468321.0,2008-06-30,STT,0.1842290062345097,18.42,,0.02707298268925343,0.03219362203294409,1.0043349161662882,0.16449626808791273,0.00020787995810814114,0.6245594347896029,0.014375914645365756
1111435.0,2008-09-30,75285,1806455,286712268.0,153662472.0,15522135.0,75033107.0,,23815018.0,1645048,6215597,12899888,17.19,13063734,273638394.0,2008-09-30,STT,0.17192261543960854,17.19,,0.021678866563184525,0.054138370528323536,0.5359466236722037,0.08306243107811487,0.000262580323211004,0.6542423863153726,-0.005394116126068906
1111435.0,2008-12-31,73999,2649410,176632334.0,217929205.0,12582261.0,69584519.0,,21588364.0,2229401,8097296,15030236,21.6,12773531,163849598.0,2008-12-31,STT,0.2159997110851625,21.6,,0.04584265981561451,0.07123418863954999,1.2338013095609097,0.12222203891615903,0.00041894367992668886,0.8622130201957114,0.024163793252429983
1111435.0,2009-03-31,132741,564122,144857705.0,148629798.0,10796512.0,76138465.0,13867528,31308585.0,175250,1424013,15603134,20.49,13858419,130990177.0,2009-03-31,STT,0.2049310292767263,20.49,0.09573207030996383,0.009830426348394792,0.0745318448887479,1.026039988690971,0.21613337723388618,0.0009163544320959662,0.6714925605132851,-0.03601223346721971
1111435.0,2009-06-30,93784,1144576,152921189.0,155070567.0,4533845.0,73917927.0,12104748,5126781.0,368297,2951680,11727912,15.87,12102907,140816441.0,2009-06-30,STT,0.15866126765162122,15.87,0.07915677401645105,0.019301968676165602,0.029648245803267984,1.0140554622551359,0.03352564176047572,0.0006132832252566386,-0.06345723745442122,0.00947154232777081
1111435.0,2009-09-30,84959,1867452,162730469.0,146984973.0,5397882.0,73822629.0,13441895,2818680.0,543366,4422688,12202075,16.53,13439562,149288574.0,2009-09-30,STT,0.1652890877131997,16.53,0.08260220155820973,0.02717799578147839,0.03317069036407681,0.9032418692285585,0.01732115698628018,0.0005220841586832765,-0.05409450066543209,0.007876027105312787
1111435.0,2009-12-31,94630,2563973,156755765.0,147201866.0,4543091.0,67691077.0,14494525,1346051.0,722333,5949180,12961169,19.15,14491598,142261240.0,2009-12-31,STT,0.19147529592415852,19.15,0.09246565828057424,0.0379519056284788,0.028981970774727167,0.9390523276767524,0.008586931396111651,0.0006036779572349381,-0.13766031351736596,0.010773909847000409
1111435.0,2010-03-31,76993,661267,152881394.0,142991774.0,4096358.0,68338134.0,15410432,13356206.0,217157,1540213,13296039,19.46,15410432,137470962.0,2010-03-31,STT,0.1945625117595397,19.46,0.10079991813784743,0.01007456146036973,0.02679435275165008,0.9353118143336657,0.08736318822419947,0.0005036126240450163,-0.14786100023238924,-0.027877344168109067
1111435.0,2010-06-30,58968,1318409,160664212.0,150410824.0,5840546.0,73531772.0,16060683,30959126.0,407127,3236428,12075244,16.42,16059646,144603529.0,2010-06-30,STT,0.1642180471320615,16.42,0.09996428451657921,0.020144050499559914,0.03635250145191015,0.9361812573418653,0.19269459959135143,0.00036702635431965397,0.029615842956529637,0.010069489039190185
1111435.0,2010-09-30,39641,2043205,171494202.0,152753616.0,8228070.0,75624824.0,17569551,59283595.0,587485,4804577,12913590,17.08,17568512,153924651.0,2010-09-30,STT,0.17075861227789435,17.08,0.10244982509671086,0.028015973391333663,0.04797870659207476,0.8907217516309969,0.34568862567143815,0.0002311506717877261,0.058310983992476695,0.007871922891773749
1111435.0,2010-12-31,11667,2699059,158890975.0,158456200.0,5582075.0,60177387.0,17786951,80508999.0,767170,6540185,13230999,21.99,17786951,141104024.0,2010-12-31,STT,0.21986662531558573,21.99,0.11194437569534707,0.04116146307239917,0.035131479305228,0.9972636897721849,0.5066933411416225,7.342770726908813e-05,0.020818338222424293,0.01314548968106551
1111435.0,2011-03-31,16354,576966,170236334.0,157552670.0,8014372.0,66596906.0,19191459,223278659.0,157670,1791256,14380059,21.59,19180318,151044875.0,2011-03-31,STT,0.21592683299731671,21.59,0.11273421219232788,0.010522172076379418,0.04707791698568885,0.9254937902974344,1.3115805172355275,9.606644842340179e-05,0.08152954424998304,-0.030639290996019752
1111435.0,2011-06-30,12159,1148840,188984931.0,162856575.0,6888008.0,70394132.0,19844464,321262553.0,305643,3682896,14608908,20.75,19833436,169140467.0,2011-06-30,STT,0.20753019584075558,20.75,0.10500553612922715,0.019487775985694858,0.03644739272889435,0.8617437069625409,1.6999374040039203,6.43384630492047e-05,0.2098230064750659,0.00896560390931544
1111435.0,2011-09-30,11898,1726689,207175585.0,180050831.0,13052726.0,75645623.0,19665592,324048899.0,457348,5527013,14761538,19.51,19650671,187509993.0,2011-09-30,STT,0.19514067588550366,19.51,0.0949223432867343,0.02667791670529131,0.06300320571075013,0.8690735976442397,1.5641268685207284,5.742954701925905e-05,0.14310102767704413,0.007190140719596453
1111435.0,2011-12-31,15898,2333381,216435818.0,193565972.0,6810883.0,72418329.0,19421451,307071940.0,616774,7194081,14842306,20.5,19398316,197014367.0,2011-12-31,STT,0.2049523401734387,20.5,0.0897330727393744,0.03323886529724022,0.031468372762589604,0.8943342825077132,1.4187667403553326,7.345364619824617e-05,0.12178271648270855,0.006560948591948907
1111435.0,2012-03-31,11605,625666,187609651.0,187815609.0,4189057.0,73788625.0,20181538,96190546.0,140410,1785058,15243137,20.66,20158732,167428113.0,2012-03-31,STT,0.20657841232303759,20.66,0.10757196067701229,0.009514745059677128,0.022328579460978795,1.0010978006669817,0.512716406044591,6.18571589368822e-05,0.06001908615256735,-0.02372412023756309
1111435.0,2012-06-30,11458,1296967,200368976.0,188623258.0,4453248.0,70105426.0,19899355,7202306.0,254297,3563262,15088302,21.52,19896802,180469621.0,2012-06-30,STT,0.21522302710206767,21.52,0.09931355341158205,0.017783501573616866,0.02222523710457052,0.9413795576816243,0.0359452153910294,5.71845014569521e-05,0.032815183722150865,0.008268756513939738
1111435.0,2012-09-30,36712,1916034,204143938.0,194742943.0,3817351.0,72066663.0,20751071,6508793.0,368112,5643559,15364171,21.32,20748773,183392867.0,2012-09-30,STT,0.21319387301171416,21.32,0.10164921478099438,0.027644999186799267,0.018699311071387288,0.9539491836392419,0.03188335183384187,0.00017983389739449428,0.04082454009873504,0.009861497613182401
1111435.0,2012-12-31,36097,2538562,222229483.0,200539744.0,4748994.0,71912348.0,20871192,1290947.0,479886,7449425,14828767,20.62,20869344,201358291.0,2012-12-31,STT,0.2062061302740386,20.62,0.09391729539324897,0.03352131724124112,0.0213697747746639,0.9023993634543982,0.005809071697295899,0.00016243119280442191,-0.0009121897904543763,0.005876318054441852
1111435.0,2013-03-31,85008,575386,217852811.0,206742251.0,4684129.0,76265028.0,20870034,4728774.0,112165,1857361,14640358,19.2,20868599,196982777.0,2013-03-31,STT,0.19196686061663806,19.2,0.09579878223375322,0.008525761001082516,0.02150134753138439,0.9489996941099833,0.021706279475090177,0.0003902084146162337,-0.039544288029426,-0.024995556240158603
1111435.0,2013-06-30,84851,1171666,226985363.0,206237105.0,6291881.0,82452807.0,20082212,2013746.0,221730,3854849,15717383,19.06,20081202,206903151.0,2013-06-30,STT,0.1906227764932248,19.06,0.08847359906638562,0.016982808710885908,0.027719324791880964,0.9085920883806062,0.008871699802070497,0.0003738170553314488,0.04169329325460214,0.008457047709803392
1111435.0,2013-09-30,455414,1717985,216751956.0,200976462.0,4791070.0,80361616.0,20430499,4779265.0,328930,5767622,15918522,19.81,20429632,196321457.0,2013-09-30,STT,0.19808613604783656,19.81,0.09425750695417023,0.02660931927184085,0.022103929710327503,0.9272186775560171,0.0220494665339952,0.002101083692181306,0.036080762183654524,0.009626510560954944
1111435.0,2013-12-31,799210,2304956,243028090.0,210358258.0,5818610.0,80125792.0,20380723,3001534.0,439163,7672290,15787345,19.7,20377977,222647367.0,2013-12-31,STT,0.19703199938416832,19.7,0.08386159394167152,0.03156956053927758,0.02394212948799458,0.8655717863725135,0.012350564084999393,0.0032885498956108324,0.06464313587232162,0.004960241267436726
1111435.0,2014-03-31,1275539,556337,256672720.0,215249446.0,3831853.0,84693662.0,21276623,3505359.0,112292,1923194,,,21272889,235396097.0,2014-03-31,STT,,,0.08289397876018924,0.00749278692336295,0.014928945312146924,0.8386144269636446,0.013656920766647894,0.004969515264419218,0.07834419076364108,-0.024076773615914628
1111435.0,2014-06-30,1352151,1118834,282324972.0,233987134.0,3276625.0,88606767.0,21703545,4021666.0,218848,3968357,,,21699811,260621427.0,2014-06-30,STT,,,0.07687433685462297,0.01405599005956866,0.011605863189459557,0.8287865304384056,0.014244811472079063,0.004789342545299181,0.004451249931365808,0.00656320313620571
1111435.0,2014-09-30,1715338,1690246,274815393.0,246530003.0,9102463.0,91799832.0,21159049,6643359.0,321278,5980187,,,21156303,253656344.0,2014-09-30,STT,,,0.07699368208242978,0.021760742492324656,0.033122100260228146,0.8970749429599819,0.02417389698400191,0.006241782824734275,-0.008240526350373534,0.0077047524327559964
1111435.0,2014-12-31,2013110,2264870,274119072.0,253608535.0,8113884.0,90411695.0,21475178,4168223.0,423062,8037229,,,21472432,252643894.0,2014-12-31,STT,,,0.07834251678774105,0.02932021088995953,0.02959985214016776,0.925176541528639,0.015205884689409718,0.0073439253435091155,0.0,0.007559468397634873
1111435.0,2015-03-31,2519799,546726,279480161.0,258098001.0,8200405.0,,20819451,3171901.0,96893,2059547,,,20819451,258660710.0,2015-03-31,STT,,,0.07449348435147066,0.007369206431793919,0.02934163545154105,0.9234931026106,0.011349288581524754,0.009016020997640688,0.0,-0.02195100445816561
1111435.0,2015-06-30,2445494,1082777,294570652.0,263035333.0,5547781.0,,21499986,12317723.0,190391,4141249,,,21499986,273070666.0,2015-06-30,STT,,,0.07298753577121457,0.014058593318386653,0.018833447807285297,0.8929448036120041,0.041815852721132585,0.00830189288510656,0.0,0.006689386886592734
1111435.0,2015-09-30,2734955,1597025,247273625.0,250464426.0,5568425.0,,21532110,16408813.0,291816,6249271,,,21500548,225741515.0,2015-09-30,STT,,,0.08707806989119847,0.025272695379460707,0.022519284052231612,1.0129039277844534,0.06635892930351953,0.011060439624323055,0.0,0.011214102061074054
1111435.0,2015-12-31,2988589,2091354,245198879.0,227774106.0,4786969.0,,21134767,2956736.0,401190,8277364,,,21102247,224064112.0,2015-12-31,STT,,,0.08619438672066686,0.03375775629055792,0.019522801325694478,0.928936163692657,0.01205852168679776,0.012188428479724005,0.0,0.00848506091109721
1111435.0,2016-03-31,3091760,511774,243685368.0,223159849.0,5916611.0,,21528040,13394792.0,117403,1970866,,,21495604,222157328.0,2016-03-31,STT,,,0.08834358901680137,0.008087748625104155,0.024279713831648685,0.9157704085047896,0.05496756785167339,0.012687507770265468,0.0,-0.025670007665453763
1111435.0,2016-06-30,3101626,1033387,255396733.0,228614897.0,9072685.0,,22104236,11310417.0,216559,4026154,,,22073443,233292497.0,2016-06-30,STT,,,0.0865486247234024,0.015764312850470173,0.03552388824018356,0.8951363406829483,0.044285676121001906,0.012144344853463728,0.0,0.007676564225366018
1111435.0,2016-09-30,3157421,1570643,256145013.0,232281158.0,3990049.0,,22181189,6492017.0,326552,6112308,,,22149986,233963824.0,2016-09-30,STT,,,0.08659621649553646,0.023862685938765477,0.015577305032286536,0.9068345906074697,0.02534508450492456,0.012326693239192598,0.0,0.008098373088295304
1111435.0,2016-12-31,3332068,2084869,242709356.0,232784948.0,7538484.0,,21219246,13455400.0,429378,8127988,,,21219246,221490110.0,2016-12-31,STT,,,0.08742656793172819,0.033488564816594873,0.031059717368291315,0.959109907571919,0.055438324347084504,0.013728634342386043,0.0,0.009625878877829397
