Date,MUFG,Mizuho,SMFG,SMTH,Resona,Chiba,Gunma,Suruga,Yamaguchi,Concordia,Hokuhoku,NK225,TOPIX,USDJPY,TPX_Banks
2010-02-24,258.40081787109375,866.6554565429688,486.60906982421875,887.3423461914062,621.9254150390625,362.415283203125,313.3394470214844,613.3558959960938,650.488525390625,,1195.1195068359375,10198.830078125,850.9530639648438,90.27899932861328,90.14359283447266
2010-02-25,258.97509765625,861.6461181640625,487.805908203125,890.1326904296875,631.2513427734375,359.75048828125,316.5498352050781,611.095458984375,661.4439697265625,,1188.76220703125,10101.9599609375,848.14794921875,89.2699966430664,89.485595703125
2010-02-26,257.8266906738281,861.6461181640625,488.3188171386719,892.9232788085938,626.0054931640625,360.41668701171875,317.8341064453125,614.1094360351562,666.2371826171875,,1188.76220703125,10126.0302734375,849.0828857421875,88.9209976196289,90.14359283447266
2010-03-01,261.8462219238281,886.6937255859375,493.7904052734375,920.8271484375,631.8341674804688,359.08441162109375,319.1182556152344,619.384033203125,668.97607421875,,1207.833251953125,10172.0595703125,855.628662109375,89.1500015258789,90.80155181884766
2010-03-02,261.27203369140625,891.7031860351562,490.712646484375,920.8271484375,630.085693359375,359.08441162109375,318.4761047363281,615.6165161132812,667.6067504882812,,1207.833251953125,10221.83984375,857.4989624023438,88.73999786376953,91.45954895019531
2010-03-03,261.8462219238281,896.7130126953125,493.7904052734375,915.2462158203125,627.1712646484375,353.7547302246094,310.7710266113281,620.1375732421875,662.12890625,,1201.4764404296875,10253.1396484375,860.30419921875,88.56999969482422,90.14359283447266
2010-03-04,260.6978759765625,891.7031860351562,488.8319091796875,904.0846557617188,616.6795654296875,351.0899658203125,309.4869079589844,614.8629760742188,647.7494506835938,,1188.76220703125,10145.7197265625,853.7584838867188,89.16000366210938,90.80155181884766
2010-03-05,262.99468994140625,906.7320556640625,488.1479797363281,912.45556640625,625.4225463867188,356.4195251464844,312.0552673339844,615.6165161132812,665.552490234375,,1195.1195068359375,10368.9599609375,864.9797973632812,90.22000122070312,90.80155181884766
2010-03-08,265.29156494140625,926.7705688476562,496.5259704589844,926.4075317382812,634.74853515625,359.75048828125,312.6972961425781,623.1515502929688,669.6608276367188,,1220.5474853515625,10585.919921875,879.9417114257812,90.28600311279297,92.7755126953125
2010-03-09,264.7174072265625,926.7705688476562,491.738525390625,926.4075317382812,629.5027465820312,352.42230224609375,310.1289367675781,614.8629760742188,664.86767578125,,1201.4764404296875,10567.650390625,878.0713500976562,89.98899841308594,92.1175308227539
2010-03-10,262.42047119140625,926.7705688476562,490.1997985839844,920.8271484375,635.914306640625,341.0968322753906,306.27642822265625,596.7787475585938,659.39013671875,,1188.76220703125,10563.919921875,877.136474609375,90.47000122070312,90.80155181884766
2010-03-11,264.7174072265625,936.7894897460938,492.42242431640625,923.6174926757812,632.9998168945312,352.42230224609375,305.6343994140625,598.2858276367188,652.542724609375,,1188.76220703125,10664.9501953125,883.6821899414062,90.64800262451172,91.45954895019531
2010-03-12,268.1627502441406,946.8087768554688,500.9714660644531,923.6174926757812,639.9945678710938,349.7574462890625,306.9184875488281,592.2576904296875,655.2816772460938,,1195.1195068359375,10751.259765625,890.2279052734375,90.54000091552734,92.38212585449219
2010-03-15,269.8854064941406,946.8087768554688,503.8780212402344,934.7787475585938,644.6572875976562,356.4195251464844,308.84478759765625,593.0110473632812,663.498291015625,,1201.4764404296875,10751.98046875,891.1630859375,90.31999969482422,93.4334945678711
2010-03-16,272.1822814941406,951.8181762695312,505.7589111328125,929.1980590820312,656.8977661132812,353.7547302246094,310.1289367675781,599.0394287109375,666.2371826171875,,1201.4764404296875,10721.7099609375,892.09814453125,90.29000091552734,94.09148406982422
2010-03-17,273.3307189941406,961.837158203125,506.95587158203125,948.7310180664062,672.05224609375,354.4208984375,313.3394470214844,606.5743408203125,668.2914428710938,,1207.833251953125,10846.98046875,898.6439208984375,90.40299987792969,94.74946594238281
2010-03-18,271.6080627441406,951.8181762695312,501.1424560546875,940.3595581054688,660.3949584960938,355.0871276855469,311.41314697265625,605.8209228515625,664.86767578125,,1207.833251953125,10744.0302734375,893.96826171875,90.4800033569336,93.4334945678711
2010-03-19,272.7565002441406,961.837158203125,506.61383056640625,948.7310180664062,662.1435546875,358.41815185546875,312.6972961425781,612.6024780273438,674.453857421875,,1214.190673828125,10824.7197265625,897.7088012695312,90.5199966430664,94.74946594238281
2010-03-22,,,,,,,,,,,,,,90.33999633789062,
2010-03-23,271.6080627441406,966.8470458984375,506.95587158203125,931.9883422851562,654.5663452148438,357.08563232421875,315.2656555175781,614.1094360351562,675.1386108398438,,1207.833251953125,10774.150390625,899.5789794921875,90.36599731445312,94.74946594238281
2010-03-24,270.4596862792969,956.827880859375,503.3652038574219,934.7787475585938,663.892333984375,359.08441162109375,317.1919860839844,623.1515502929688,681.9859008789062,,1233.2615966796875,10815.0302734375,904.254638671875,92.01399993896484,94.09148406982422
2010-03-25,270.4596862792969,971.8565673828125,504.7329406738281,931.9883422851562,659.8120727539062,357.7519226074219,315.2656555175781,614.8629760742188,673.0844116210938,,1220.5474853515625,10828.849609375,902.3843994140625,92.51300048828125,94.74946594238281
2010-03-26,275.6277160644531,976.8660278320312,509.178466796875,945.9404296875,663.892333984375,359.75048828125,321.68658447265625,621.6447143554688,699.1040649414062,,1239.6185302734375,10996.3701171875,918.2813720703125,92.50700378417969,96.0654296875
2010-03-29,286.6759338378906,976.8660278320312,535.6563720703125,980.2341918945312,679.1810913085938,362.779296875,322.3338317871094,616.7079467773438,703.2324829101562,,1262.2747802734375,10986.4697265625,925.76220703125,92.48999786376953,97.95711517333984
2010-03-30,289.0019836425781,971.64208984375,546.1083984375,1005.95458984375,700.3505249023438,370.8559875488281,326.8647155761719,626.5812377929688,703.9207763671875,,1314.0604248046875,11097.1396484375,938.8538208007812,92.81999969482422,99.35533142089844
2010-03-31,284.9315185546875,966.41845703125,538.2694702148438,1003.096923828125,695.05810546875,376.240478515625,334.6317138671875,634.9357299804688,703.9207763671875,,1327.0068359375,11089.9404296875,938.8538208007812,93.5199966430664,98.03937530517578
2010-04-01,281.4425354003906,955.970458984375,537.3984985351562,1003.096923828125,682.7094116210938,377.58660888671875,339.8097229003906,640.2521362304688,698.416015625,,1333.480224609375,11244.400390625,943.529541015625,93.8499984741211,98.69733428955078
2010-04-02,283.76849365234375,955.970458984375,540.882568359375,1005.95458984375,688.5897216796875,376.240478515625,335.92626953125,632.6572265625,699.792236328125,,1327.0068359375,11286.08984375,947.2698364257812,94.52999877929688,99.35533142089844
2010-04-05,283.76849365234375,950.746826171875,539.1403198242188,1008.8125610351562,685.0615234375,374.8944091796875,334.6317138671875,631.1383056640625,690.846923828125,,1314.0604248046875,11339.2998046875,953.8155517578125,94.33000183105469,98.03937530517578
2010-04-06,284.9315185546875,955.970458984375,545.2372436523438,997.3812255859375,690.9419555664062,372.2021789550781,330.7481689453125,632.6572265625,694.287353515625,,1314.0604248046875,11282.3203125,949.1399536132812,93.79399871826172,97.38140106201172
2010-04-07,292.490966796875,976.8660278320312,567.8829956054688,1037.390869140625,722.69580078125,387.0094909667969,337.8680419921875,653.1634521484375,697.7279663085938,,1314.0604248046875,11292.830078125,953.8155517578125,93.30899810791016,101.32928466796875
2010-04-08,293.0724792480469,971.64208984375,567.8829956054688,1043.1065673828125,719.755615234375,384.3172607421875,337.2207336425781,647.087646484375,689.4708251953125,,1268.748046875,11168.2001953125,944.4644165039062,93.41999816894531,101.98725128173828
2010-04-09,293.0724792480469,976.8660278320312,570.4960327148438,1043.1065673828125,714.46337890625,386.3363342285156,336.5735778808594,652.4038696289062,688.7825317382812,,1268.748046875,11204.33984375,947.2698364257812,93.16000366210938,100.67129516601562
2010-04-12,297.7243957519531,992.5377197265625,572.2377319335938,1057.3956298828125,718.5794677734375,401.14373779296875,339.8097229003906,671.3912963867188,702.5444946289062,,1288.1678466796875,11251.900390625,951.9453735351562,93.18299865722656,101.98725128173828
2010-04-13,295.39837646484375,982.090087890625,568.7538452148438,1048.8218994140625,712.6990966796875,397.77838134765625,336.5735778808594,675.188720703125,682.58984375,,1268.748046875,11161.23046875,944.4644165039062,93.18000030517578,101.98725128173828
2010-04-14,295.9798583984375,982.090087890625,570.4960327148438,1043.1065673828125,705.0547485351562,397.1053466796875,334.6317138671875,679.7457885742188,681.213623046875,,1229.90869140625,11204.900390625,947.2698364257812,93.31800079345703,101.98725128173828
2010-04-15,300.63177490234375,992.5377197265625,580.0767211914062,1060.25341796875,716.8154296875,409.2203369140625,339.8097229003906,697.9733276367188,690.846923828125,,1255.801513671875,11273.7900390625,956.6209106445312,93.04000091552734,103.30323791503906
2010-04-16,298.8873596191406,987.3139038085938,573.10888671875,1048.8218994140625,703.2905883789062,406.5282287597656,337.2207336425781,689.6190795898438,675.7088012695312,,1242.855224609375,11102.1796875,945.399658203125,92.1500015258789,102.64524841308594
2010-04-19,289.5834655761719,961.1947631835938,553.0762329101562,1023.1016845703125,687.4136352539062,398.4513854980469,328.8064270019531,672.15087890625,657.8182373046875,,1223.4356689453125,10908.76953125,930.437744140625,92.45999908447266,100.01331329345703
2010-04-20,290.1649169921875,966.41845703125,557.4309692382812,1031.67529296875,689.765625,398.4513854980469,329.45367431640625,672.15087890625,666.7635498046875,,1236.3822021484375,10900.6796875,930.437744140625,93.1709976196289,100.67129516601562
2010-04-21,298.8873596191406,976.8660278320312,574.8508911132812,1051.6800537109375,700.3505249023438,407.2012939453125,335.92626953125,696.4545288085938,670.8922119140625,,1236.3822021484375,11090.0498046875,945.399658203125,93.05400085449219,101.98725128173828
2010-04-22,295.39837646484375,971.64208984375,569.6248168945312,1034.5333251953125,686.2376098632812,403.8359069824219,330.10101318359375,688.1001586914062,661.2588500976562,,1210.489013671875,10949.08984375,936.983642578125,93.39800262451172,100.67129516601562
2010-04-23,291.3279113769531,961.1947631835938,562.656982421875,1040.2484130859375,690.9419555664062,404.5090637207031,332.04266357421875,690.3786010742188,664.6992797851562,,1216.9625244140625,10914.4599609375,936.983642578125,93.94999694824219,100.01331329345703
2010-04-26,296.5614318847656,966.41845703125,572.2377319335938,1063.111083984375,706.8187866210938,411.9125671386719,342.3988952636719,711.64453125,675.7088012695312,,1242.855224609375,11165.7900390625,953.8155517578125,93.9000015258789,102.64524841308594
2010-04-27,295.9798583984375,961.1947631835938,563.5280151367188,1054.5377197265625,699.1744384765625,408.5472717285156,336.5735778808594,701.77099609375,660.5709228515625,,1229.90869140625,11212.66015625,954.7507934570312,93.14399719238281,101.98725128173828
2010-04-28,290.1649169921875,950.746826171875,554.8181762695312,1037.390869140625,685.6495971679688,399.797607421875,328.8064270019531,690.3786010742188,650.2493286132812,,1197.5426025390625,10924.7900390625,936.0485229492188,93.95999908447266,100.01331329345703
2010-04-29,,,,,,,,,,,,,,94.01300048828125,
2010-04-30,287.2574768066406,950.746826171875,543.495361328125,1028.8172607421875,675.6530151367188,402.48980712890625,328.8064270019531,701.77099609375,649.5610961914062,,1210.489013671875,11057.400390625,943.529541015625,93.83000183105469,98.69733428955078
2010-05-03,,,,,,,,,,,,,,94.69200134277344,
2010-05-04,,,,,,,,,,,,,,94.70999908447266,
2010-05-05,,,,,,,,,,,,,,93.78099822998047,
2010-05-06,274.4647216796875,908.9555053710938,519.9788208007812,971.6607666015625,649.1913452148438,393.0669860839844,322.3338317871094,682.7837524414062,632.3587646484375,,1178.123046875,10695.6904296875,915.4759521484375,90.83000183105469,95.4074478149414
2010-05-07,267.4866943359375,888.0599365234375,501.68798828125,937.3668212890625,625.0818481445312,380.951904296875,317.1557922363281,663.7963256835938,610.33984375,,1165.1767578125,10364.58984375,892.09814453125,91.58000183105469,93.4334945678711
2010-05-10,272.13873291015625,893.2839965820312,508.83013916015625,968.8031616210938,645.0750732421875,384.9903259277344,326.8647155761719,674.4292602539062,632.3587646484375,,1171.6500244140625,10530.7001953125,906.1248168945312,93.18000030517578,94.09148406982422
2010-05-11,267.4866943359375,851.4928588867188,490.36517333984375,945.940185546875,627.4339599609375,376.240478515625,318.4502868652344,667.59375,623.4136352539062,,1158.70361328125,10411.099609375,894.903564453125,92.48999786376953,91.45954895019531
2010-05-12,261.09027099609375,841.0452270507812,487.4040222167969,945.940185546875,628.0220336914062,372.87518310546875,320.39215087890625,691.8975830078125,633.0469360351562,,1152.23046875,10394.0302734375,893.0332641601562,93.16899871826172,91.45954895019531
2010-05-13,268.6496887207031,861.940673828125,501.33966064453125,988.8076171875,658.0118408203125,374.22125244140625,322.3338317871094,701.0114135742188,638.5516967773438,,1171.6500244140625,10620.5498046875,907.9950561523438,92.7770004272461,92.7755126953125
2010-05-14,266.90521240234375,861.940673828125,500.8168640136719,1000.2391357421875,643.8989868164062,367.4906921386719,314.5668029785156,690.3786010742188,632.3587646484375,,1158.70361328125,10462.509765625,897.7088012695312,92.45999908447266,92.7755126953125
2010-05-17,263.4162902832031,867.1646728515625,485.83612060546875,968.8031616210938,643.31103515625,364.1253662109375,318.4502868652344,686.5811157226562,619.2850952148438,,1139.283935546875,10235.759765625,881.8118896484375,92.55000305175781,90.80155181884766
2010-05-18,261.09027099609375,856.7169799804688,477.6488342285156,943.0825805664062,629.1981201171875,370.8559875488281,316.5086669921875,675.188720703125,615.156494140625,,1139.283935546875,10242.6396484375,877.136474609375,91.9010009765625,90.80155181884766
2010-05-19,262.8348083496094,856.7169799804688,474.6873474121094,948.7981567382812,630.374267578125,369.5098876953125,318.4502868652344,656.9609375,612.4042358398438,,1132.8106689453125,10186.83984375,873.39599609375,91.54000091552734,90.80155181884766
2010-05-20,261.09027099609375,846.2693481445312,468.9388732910156,937.3668212890625,645.6630859375,370.8559875488281,315.2139892578125,652.4038696289062,637.175537109375,,1119.8642578125,10030.3095703125,862.1743774414062,89.37000274658203,90.14359283447266
2010-05-21,258.1828308105469,835.8212280273438,470.3324279785156,928.7933959960938,638.018798828125,359.4139404296875,308.09423828125,630.3787841796875,628.2304077148438,,1093.9715576171875,9784.5400390625,842.5371704101562,89.98600006103516,88.82762908935547
2010-05-24,257.601318359375,861.940673828125,475.38427734375,934.5089721679688,648.0153198242188,359.4139404296875,306.79974365234375,628.1002807617188,617.2207641601562,,1081.0250244140625,9758.400390625,842.5371704101562,90.19000244140625,88.16963958740234
2010-05-25,254.11241149902344,851.4928588867188,460.7517395019531,917.3621215820312,635.0784912109375,356.7218017578125,308.09423828125,636.4546508789062,620.661376953125,,1081.0250244140625,9459.8896484375,825.7052612304688,90.33200073242188,88.16963958740234
2010-05-26,255.85687255859375,856.7169799804688,467.7195739746094,908.7885131835938,649.1913452148438,356.7218017578125,304.85797119140625,633.4166870117188,607.5875854492188,,1068.0787353515625,9522.66015625,824.77001953125,89.97000122070312,88.16963958740234
2010-05-27,258.7643737792969,867.1646728515625,473.2938232421875,923.0778198242188,683.2972412109375,359.4139404296875,306.1524658203125,626.5812377929688,607.5875854492188,,1068.0787353515625,9639.7197265625,835.05615234375,90.87899780273438,89.485595703125
2010-05-28,258.1828308105469,867.1646728515625,475.2100524902344,920.2198486328125,676.240966796875,372.87518310546875,302.2688903808594,623.5432739257812,594.513671875,,1068.0787353515625,9762.98046875,843.472412109375,91.052001953125,88.82762908935547
2010-05-31,256.43829345703125,856.7169799804688,470.8550720214844,925.9356079101562,676.8289794921875,373.5481872558594,306.1524658203125,620.5054321289062,600.7066040039062,,1074.552001953125,9768.7001953125,843.472412109375,91.19000244140625,88.82762908935547
2010-06-01,259.3457946777344,861.940673828125,476.25518798828125,943.0825805664062,689.765625,375.5674743652344,307.44696044921875,625.0625,596.5780639648438,,1087.498291015625,9711.830078125,843.472412109375,91.0999984741211,90.14359283447266
2010-06-02,255.85687255859375,856.7169799804688,472.42279052734375,928.7933959960938,666.8323364257812,370.8559875488281,301.62164306640625,619.7459106445312,593.8255004882812,,1081.0250244140625,9603.240234375,835.9913940429688,92.19000244140625,88.16963958740234
2010-06-03,259.3457946777344,872.388427734375,475.90673828125,945.940185546875,679.1810913085938,375.5674743652344,306.79974365234375,631.8978271484375,601.3945922851562,,1087.498291015625,9914.1904296875,852.8234252929688,92.62300109863281,89.485595703125
2010-06-04,258.7643737792969,872.388427734375,475.03582763671875,945.940185546875,673.30078125,379.6058654785156,309.3887023925781,631.8978271484375,599.3306274414062,,1087.498291015625,9901.1904296875,853.7584838867188,91.87999725341797,90.14359283447266
2010-06-07,248.87896728515625,841.0452270507812,458.31292724609375,908.7885131835938,647.4271850585938,366.8175964355469,301.62164306640625,609.8724365234375,580.7518310546875,,1068.0787353515625,9520.7998046875,822.8997802734375,91.51599884033203,86.85367584228516
2010-06-08,243.64561462402344,830.5974731445312,454.4805908203125,905.9308471679688,633.9022827148438,366.8175964355469,303.56341552734375,609.8724365234375,579.3756103515625,,1074.552001953125,9537.9404296875,824.77001953125,91.41000366210938,86.19568634033203
2010-06-09,239.57505798339844,820.1495361328125,451.51922607421875,894.4994506835938,622.7297973632812,368.1637268066406,304.85797119140625,613.6698608398438,578.6875,,1061.60546875,9439.1298828125,818.2243041992188,91.36499786376953,85.53770446777344
2010-06-10,241.9010009765625,820.1495361328125,454.65478515625,894.4994506835938,620.965576171875,367.4906921386719,304.21063232421875,613.6698608398438,585.5684814453125,,1061.60546875,9542.650390625,821.0296020507812,91.30899810791016,85.53770446777344
2010-06-11,249.46046447753906,825.3734741210938,461.1000671386719,917.3621215820312,638.018798828125,360.7601013183594,306.79974365234375,617.4674072265625,591.76123046875,,1081.0250244140625,9705.25,830.3807373046875,91.62000274658203,86.19568634033203
2010-06-14,249.46046447753906,830.5974731445312,460.9258117675781,931.6512451171875,632.1383056640625,360.0870361328125,305.5051574707031,616.7079467773438,590.38525390625,,1081.0250244140625,9879.849609375,842.5371704101562,91.62000274658203,86.85367584228516
2010-06-15,248.87896728515625,814.9257202148438,463.36456298828125,931.6512451171875,650.3673095703125,362.10626220703125,303.56341552734375,615.1887817382812,589.697021484375,,1087.498291015625,9887.8896484375,844.4073486328125,91.4739990234375,86.19568634033203
2010-06-16,250.6233673095703,809.7017822265625,474.339111328125,943.0825805664062,651.54345703125,364.1253662109375,306.79974365234375,621.264892578125,592.4494018554688,,1100.4447021484375,10067.150390625,856.563720703125,91.39600372314453,87.51165771484375
2010-06-17,247.71597290039062,809.7017822265625,469.4615173339844,945.940185546875,644.487060546875,362.10626220703125,306.79974365234375,615.1887817382812,603.4589233398438,,1100.4447021484375,9999.400390625,850.9530639648438,90.83999633789062,87.51165771484375
2010-06-18,244.22705078125,804.4781494140625,461.6226806640625,928.7933959960938,628.6100463867188,364.1253662109375,307.44696044921875,621.264892578125,602.7708740234375,,1087.498291015625,9995.01953125,849.0828857421875,90.69999694824219,86.19568634033203
2010-06-21,248.87896728515625,814.9257202148438,467.19696044921875,957.3717651367188,642.7227783203125,373.5481872558594,314.5668029785156,635.6952514648438,609.65185546875,,1113.39111328125,10238.009765625,865.9149780273438,90.99500274658203,87.51165771484375
2010-06-22,250.6233673095703,814.9257202148438,470.3324279785156,983.0922241210938,660.951904296875,376.9134826660156,315.86126708984375,643.2899780273438,624.1018676757812,,1106.9178466796875,10112.8896484375,858.4340209960938,90.54000091552734,88.16963958740234
2010-06-23,248.87896728515625,820.1495361328125,466.67431640625,974.5184326171875,658.0118408203125,372.2021789550781,311.3305358886719,633.4166870117188,610.33984375,,1074.552001953125,9923.7001953125,845.342529296875,89.91000366210938,87.51165771484375
2010-06-24,244.8085479736328,809.7017822265625,466.1517639160156,983.0922241210938,656.247802734375,373.5481872558594,313.2721862792969,636.4546508789062,608.2756958007812,,1074.552001953125,9928.33984375,843.472412109375,89.62999725341797,86.85367584228516
2010-06-25,243.64561462402344,799.2539672851562,463.0162658691406,960.2294311523438,656.8358154296875,371.5291442871094,313.9195861816406,637.9735717773438,608.9636840820312,,1068.0787353515625,9737.48046875,831.3157958984375,89.1500015258789,87.51165771484375
2010-06-28,238.9935760498047,778.3585815429688,454.3064270019531,943.0825805664062,643.31103515625,372.87518310546875,313.2721862792969,634.17626953125,610.33984375,,1068.0787353515625,9693.9404296875,826.6402587890625,89.31300354003906,86.19568634033203
2010-06-29,236.6676483154297,767.9107055664062,448.55780029296875,914.504150390625,639.78271484375,370.1829528808594,314.5668029785156,631.1383056640625,599.3306274414062,,1068.0787353515625,9570.669921875,816.35400390625,88.64900207519531,85.53770446777344
2010-06-30,235.50460815429688,767.9107055664062,442.11260986328125,903.072998046875,641.546875,362.779296875,306.1524658203125,615.9483642578125,586.9448852539062,,1061.60546875,9382.6396484375,807.0028686523438,88.43000030517578,84.22174072265625
2010-07-01,233.17868041992188,757.4630126953125,438.1058654785156,888.783935546875,630.9623413085938,358.0679016113281,302.2688903808594,605.3154296875,577.311279296875,,1048.6593017578125,9191.599609375,796.7164306640625,87.5999984741211,82.90577697753906
2010-07-02,233.76010131835938,752.239013671875,440.1962890625,897.3574829101562,642.7227783203125,358.0679016113281,308.09423828125,611.3915405273438,578.6875,,1055.132080078125,9203.7099609375,799.5219116210938,87.79000091552734,83.56376647949219
2010-07-05,236.0861053466797,731.3436279296875,441.2415771484375,911.646240234375,643.8989868164062,359.4139404296875,308.7414855957031,606.0750122070312,577.311279296875,,1061.60546875,9266.7802734375,804.1975708007812,87.625,84.22174072265625
2010-07-06,243.06407165527344,747.01513671875,456.39678955078125,923.0778198242188,646.2512817382812,368.836669921875,313.2721862792969,621.264892578125,586.9448852539062,,1087.498291015625,9338.0400390625,814.4837036132812,87.4800033569336,84.87972259521484
2010-07-07,240.73802185058594,736.567626953125,453.26116943359375,925.9356079101562,623.9058227539062,368.836669921875,311.3305358886719,619.7459106445312,573.8710327148438,,1074.552001953125,9279.650390625,792.0408325195312,87.68000030517578,84.22174072265625
2010-07-08,248.87896728515625,736.567626953125,466.67431640625,951.6558837890625,641.546875,378.2596130371094,321.6866455078125,633.4166870117188,589.697021484375,,1106.9178466796875,9535.740234375,811.6783447265625,88.41000366210938,86.85367584228516
2010-07-09,247.71597290039062,741.7914428710938,456.57098388671875,945.940185546875,632.1383056640625,373.5481872558594,317.8030090332031,625.0625,582.1280517578125,,1093.9715576171875,9585.3203125,812.6134033203125,88.56999969482422,86.85367584228516
2010-07-12,242.48257446289062,720.8959350585938,446.2932434082031,923.0778198242188,618.0255126953125,366.8175964355469,313.2721862792969,609.8724365234375,571.806640625,,1068.0787353515625,9548.1103515625,809.80810546875,88.63899993896484,84.87972259521484
2010-07-13,244.22705078125,705.2240600585938,445.5965270996094,920.2198486328125,612.733154296875,364.7984924316406,310.6832580566406,594.6825561523438,564.2374267578125,,1055.132080078125,9537.23046875,804.1975708007812,88.79299926757812,82.24779510498047
2010-07-14,245.9715118408203,726.1197509765625,448.7319641113281,925.9356079101562,605.6768188476562,364.7984924316406,310.6832580566406,595.442138671875,561.485107421875,,1061.60546875,9795.240234375,821.0296020507812,88.2699966430664,83.56376647949219
2010-07-15,239.57505798339844,731.3436279296875,439.3255310058594,897.3574829101562,573.334716796875,358.0679016113281,303.56341552734375,580.2522583007812,550.4755859375,,1022.7661743164062,9685.5302734375,807.0028686523438,87.33999633789062,80.93183135986328
2010-07-16,236.6676483154297,720.8959350585938,437.9319152832031,885.9259033203125,564.51416015625,353.3564758300781,300.9743957519531,581.0117797851562,545.6590576171875,,1022.7661743164062,9408.3603515625,792.97607421875,86.55999755859375,79.61585998535156
2010-07-19,,,,,,,,,,,,,,86.76000213623047,
2010-07-20,,,,,,,,,,,,,,87.24199676513672,
2010-07-21,232.59710693359375,694.7763671875,431.3123779296875,843.0585327148438,559.8098754882812,349.31805419921875,302.2688903808594,583.2901611328125,552.5398559570312,,1022.7661743164062,9278.830078125,782.6897583007812,86.86100006103516,78.95789337158203
2010-07-22,232.59710693359375,700.000244140625,432.1833190917969,845.9163818359375,562.7501831054688,347.9720764160156,300.3271484375,603.7965698242188,551.1637573242188,,1022.7661743164062,9220.8798828125,776.1439819335938,87.1240005493164,78.29989624023438
2010-07-23,236.6676483154297,710.4479370117188,438.8028259277344,854.4900512695312,562.7501831054688,357.394775390625,304.21063232421875,612.91064453125,558.7327880859375,,1035.712646484375,9430.9599609375,793.9111328125,87.5199966430664,80.27385711669922
2010-07-26,237.24916076660156,710.4479370117188,438.4544982910156,848.7745361328125,549.225341796875,358.7409362792969,301.62164306640625,617.4674072265625,557.3565063476562,,1029.2393798828125,9503.66015625,797.6516723632812,86.99800109863281,80.27385711669922
2010-07-27,243.06407165527344,726.1197509765625,450.6483154296875,865.9212646484375,554.517578125,353.3564758300781,302.2688903808594,618.9862670898438,558.0448608398438,,1016.2930297851562,9496.849609375,796.7164306640625,87.81600189208984,81.58980560302734
2010-07-28,251.78634643554688,747.01513671875,466.67431640625,903.072998046875,563.3380737304688,361.43310546875,308.7414855957031,623.5432739257812,566.9900512695312,,1048.6593017578125,9753.26953125,816.35400390625,87.4520034790039,83.56376647949219
2010-07-29,251.78634643554688,747.01513671875,466.67431640625,891.6417236328125,548.0491943359375,362.10626220703125,305.5051574707031,612.1508178710938,560.7969360351562,,1035.712646484375,9696.01953125,812.6134033203125,86.68299865722656,84.22174072265625
2010-07-30,249.46046447753906,736.567626953125,466.1517639160156,877.3526000976562,558.0458374023438,355.3756103515625,300.3271484375,591.64453125,557.3565063476562,,990.4002075195312,9537.2998046875,803.2622680664062,86.44000244140625,83.56376647949219
2010-08-02,248.29745483398438,731.3436279296875,464.235595703125,883.0682373046875,545.6970825195312,354.0295104980469,302.2688903808594,596.2017822265625,565.6137084960938,,1009.81982421875,9570.3095703125,803.2622680664062,86.5979995727539,82.90577697753906
2010-08-03,248.29745483398438,741.7914428710938,467.8937683105469,891.6417236328125,540.40478515625,356.0487365722656,303.56341552734375,599.2395629882812,567.6780395507812,,1003.3465576171875,9694.009765625,810.7431640625,85.77999877929688,83.56376647949219
2010-08-04,250.04197692871094,741.7914428710938,467.3710632324219,897.3574829101562,549.225341796875,352.0104064941406,302.2688903808594,593.923095703125,562.8612670898438,,983.9271850585938,9489.33984375,795.7814331054688,85.77999877929688,82.24779510498047
2010-08-05,251.78634643554688,741.7914428710938,469.4615173339844,900.215087890625,552.7534790039062,352.6834716796875,303.56341552734375,588.606689453125,564.9255981445312,,1009.81982421875,9653.919921875,807.0028686523438,86.30000305175781,82.90577697753906
2010-08-06,252.36782836914062,741.7914428710938,469.98406982421875,897.3574829101562,552.7534790039062,351.3372802734375,306.79974365234375,596.2017822265625,566.3018798828125,,983.9271850585938,9642.1201171875,812.6134033203125,85.83300018310547,83.56376647949219
2010-08-09,251.20484924316406,731.3436279296875,469.11328125,894.4994506835938,550.4013671875,351.3372802734375,304.21063232421875,600.7584838867188,569.7422485351562,,1003.3465576171875,9572.490234375,808.8731079101562,85.34400177001953,82.90577697753906
2010-08-10,250.04197692871094,736.567626953125,468.7646179199219,891.6417236328125,546.873046875,347.9720764160156,300.3271484375,597.720458984375,560.1090087890625,,1009.81982421875,9551.0498046875,806.067626953125,85.89700317382812,82.24779510498047
2010-08-11,243.64561462402344,715.6719360351562,457.26776123046875,885.9259033203125,531.5841674804688,336.5299072265625,293.20733642578125,590.125732421875,558.0448608398438,,983.9271850585938,9292.849609375,787.3653564453125,85.36000061035156,81.58980560302734
2010-08-12,240.1565399169922,705.2240600585938,450.473876953125,865.9212646484375,525.7039184570312,331.8184814453125,289.9709777832031,582.53076171875,549.78759765625,,977.4539184570312,9212.58984375,780.8196411132812,85.1719970703125,79.61585998535156
2010-08-13,241.3196258544922,700.000244140625,450.6483154296875,868.7789916992188,525.1159057617188,333.1646728515625,293.20733642578125,588.606689453125,545.6590576171875,,977.4539184570312,9253.4599609375,784.5601806640625,86.0739974975586,80.27385711669922
