fomc_date,car_01
2010-11-03,0.8895293085750884
2010-12-14,-0.3336262851752443
2011-01-26,0.4329725480139051
2011-03-15,-1.9526374847071302
2011-04-27,1.0609351753601943
2011-06-22,0.6000285291463976
2011-08-09,-1.8038007886963747
2011-09-20,-0.8770788220677395
2011-09-21,-3.2687833106080006
2011-11-02,-0.8803706267162814
2011-12-13,-2.3532571066386514
2012-01-25,0.7662573196977014
2012-03-13,1.5751432593781298
2012-04-25,1.5123962758991953
2012-06-20,0.653525046844208
2012-08-01,-0.8082094829290035
2012-09-13,1.7633945414400956
2012-10-24,-1.747085432287208
2012-12-12,0.5403196182192597
2013-01-30,-0.034382124197428025
2013-03-20,0.3037456642688794
2013-05-01,-0.820597836902499
2013-06-19,-1.141941115970734
2013-07-31,-0.10469222269054372
2013-09-18,1.5966507595678148
2013-10-30,-0.14886026991107715
2013-12-18,1.1248750520497883
2014-01-29,-0.40507587467850553
2014-03-18,1.4392788720223606
2014-03-19,-0.09248153531986655
2014-04-30,0.6152027408857795
2014-06-17,0.2965480104905418
2014-06-18,0.9367687069832662
2014-07-30,-0.869141214761823
2014-09-17,0.9709710101313842
2014-10-29,0.709649826201612
2014-12-17,1.5906927772878916
2015-01-28,-2.2826673656907697
2015-03-18,0.7975590922190363
2015-04-29,-0.29292219247671303
2015-06-17,0.803243410519325
2015-07-29,1.7012298114713431
2015-09-17,0.6484352393930904
2015-10-28,0.9712360305127444
2015-12-16,2.416744643882496
2016-01-27,0.5266963227947206
2016-03-16,0.5331406755235671
2016-04-27,0.0007776286748752484
2016-06-15,-0.505406632046919
2016-07-27,-0.37844159073667105
2016-09-21,1.072911273508892
2016-11-02,-1.4543384615844794
2016-12-14,-0.5339031607408192
2017-02-01,0.04407733949253253
2017-03-15,0.6806921018721889
2017-05-03,-0.2195109076262582
2017-06-14,-0.5615262445737638
2017-07-26,0.06060875276633632
2017-09-20,-0.042187383401212926
2017-11-01,0.01991419992291429
2017-12-13,0.017238501175736866
2018-01-31,-0.7829083987445579
2018-03-21,-1.0110659266020603
2018-05-02,-0.6123404589957342
2018-06-13,-0.17917292502632742
2018-08-01,-0.3167344075106129
2018-09-26,-0.4784386140357258
2018-11-08,0.6666140026563196
2018-12-19,-2.3552327387151233
2019-01-30,1.6191394042603195
2019-03-20,-0.7375731322551787
2019-05-01,-0.6047903328223345
2019-06-19,1.3288167847063301
2019-07-31,-1.1122333680753291
2019-09-18,0.3856818114850732
2019-10-11,1.5962623004201113
2019-10-30,0.3160233565921666
2019-12-11,0.03567149678483919
2020-01-29,-0.08844282590760796
2020-03-03,2.4042935395041156
2020-03-15,-5.477264329876775
2020-03-23,-3.155956652434269
2020-04-29,0.7411126673130696
2020-06-10,-2.8899259915906765
2020-07-28,0.24295230192623862
2020-07-29,-0.07810757982812258
2020-09-16,-2.214038461572264
2020-11-05,2.6633019009430576
2020-12-16,0.9956665150829519
2021-01-27,-3.0653098238964476
2021-03-17,-0.7707534250652762
2021-04-28,0.11482428446562484
2021-06-16,-1.0511394703134023
2021-07-28,-0.504896511850754
2021-09-22,0.5789431483952976
2021-11-03,0.9220337600802403
2021-12-15,1.4982232249657965
2022-01-26,0.31715947623492174
2022-02-18,-2.7923238316348526
2022-03-16,3.803725114823558
2022-05-04,2.7835655657857
2022-06-15,-0.6174301930080943
2022-07-27,2.055036718668267
2022-09-21,-2.2605284806791643
2022-11-02,-4.257891777369295
2022-12-14,-2.75528054430772
2023-02-01,3.355914194277902
2023-03-22,-0.4433983362668231
2023-05-03,-2.1219107006155458
2023-06-14,0.15076085027475059
2023-07-26,0.7368379370369463
2023-09-20,-1.812943942721415
2023-11-01,2.270609778958839
2023-12-13,2.087703784280658
2024-01-31,-1.4443768743337007
2024-03-20,1.989949319191206
2024-05-01,-1.354804452899439
2024-06-12,1.4008719351106016
2024-07-31,0.8946941758222046
2024-09-18,0.6903885467683575
2024-11-07,1.684133245875898
2024-12-18,-2.483501827779524
2025-01-29,0.2631564937895081
2025-03-19,-0.186319645326718
2025-05-07,1.067115766121994
2025-06-18,-0.2120149190566637
2025-07-30,0.234299001959779
2025-09-17,-0.23178694755754164
2025-10-29,-0.9285655971733978
2025-12-10,0.0904568410983804
