fomc_date,car_01
2012-08-01,2.97413308987661
2012-09-13,-11.671569725493194
2012-10-24,-4.18170328953345
2012-12-12,-0.22807351666195713
2013-01-30,4.313002447686236
2013-03-20,-0.02787329824156838
2013-05-01,5.225462617408755
2013-06-19,8.863997658119201
2013-07-31,-4.6010834890006445
2013-09-18,-10.278216895848649
2013-10-30,4.098636470055158
2013-12-18,-15.58045487686286
2014-01-29,-5.636852016599046
2014-03-18,-12.011303275860882
2014-03-19,0.9885636547934707
2014-04-30,-2.1460467372748813
2014-06-17,-6.806229107501677
2014-06-18,-18.834516355226732
2014-07-30,15.660183589450282
2014-09-17,-14.074652123058682
2014-10-29,-2.7750986446302175
2014-12-17,-28.436191242610555
2015-01-28,15.553524797688766
2015-03-18,-11.036284262455473
2015-04-29,4.536301843231075
2015-06-17,-10.97268954028911
2015-07-29,-15.170936959139333
2015-09-17,1.2883455416775158
2015-10-28,-7.204395411271857
2015-12-16,-24.695865803492502
2016-01-27,-8.71087816230331
2016-03-16,-13.520863453496268
2016-04-27,3.155566111668394
2016-06-15,-3.037136434195338
2016-07-27,-2.2092791613547345
2016-09-21,-11.194480466336575
2016-11-02,18.564385121198036
2016-12-14,4.29898055572569
2017-02-01,0.22565695118656331
2017-03-15,-1.0190729283379698
2017-05-03,5.403983803091183
2017-06-14,-0.23052599962678777
2017-07-26,-0.66453809811376
2017-09-20,-4.638723249101044
2017-11-01,0.8022381391893145
2017-12-13,6.123424637573444
2018-01-31,-7.25546532003698
2018-03-21,-3.144588491857593
2018-05-02,-3.073753035461994
2018-06-13,4.3988619604631785
2018-08-01,-4.3068123902011175
2018-09-26,4.108222517217709
2018-11-08,-6.875367666029334
2018-12-19,3.9455432110312607
2019-01-30,-12.07045207119626
2019-03-20,8.725451396338494
2019-05-01,9.74228825535641
2019-06-19,-5.425213041867838
2019-07-31,19.124482687708294
2019-09-18,-2.5015969992911544
2019-10-11,-20.88720603098387
2019-10-30,2.101505030965204
2019-12-11,-6.050789332624995
2020-01-29,5.1376510570514675
2020-03-03,-12.061387295519694
2020-03-15,20.79258797171767
2020-03-23,-14.969504466550742
2020-04-29,-9.251026035466156
2020-06-10,14.933050524135178
2020-07-28,-7.822716979591399
2020-07-29,-1.5560228825995057
2020-09-16,9.637059031487006
2020-11-05,-24.401615439465893
2020-12-16,-8.371183011654814
2021-01-27,38.854671529758754
2021-03-17,-5.76511938898915
2021-04-28,-4.0043437763911065
2021-06-16,13.126833155487525
2021-07-28,-3.936895110502639
2021-09-22,-16.24203129442962
2021-11-03,-9.66566741450893
2021-12-15,-5.26764608678576
2022-01-26,-1.1132805264632646
2022-02-18,25.241189096817983
2022-03-16,-22.785116378272807
2022-05-04,-21.153467702260784
2022-06-15,-9.70040931726228
2022-07-27,-3.3321344435803604
2022-09-21,9.441526869249795
2022-11-02,-0.07189349603607502
2022-12-14,-15.62797072219306
2023-02-01,-12.05072348095794
2023-03-22,-11.159490556077664
2023-05-03,17.71761313584418
2023-06-14,-5.949638158977355
2023-07-26,-6.159906084911376
2023-09-20,10.218642405233297
2023-11-01,-17.62832740639486
2023-12-13,-5.93805471086554
2024-01-31,3.6541622130608395
2024-03-20,-11.042243027402456
2024-05-01,2.5970561638974536
2024-06-12,-6.303129899654905
2024-07-31,-3.395289311611585
2024-09-18,-0.7523348240972401
2024-11-07,-6.772608012598881
2024-12-18,41.6332650004787
2025-01-29,-14.507503382953832
2025-03-19,-6.537672052359669
2025-05-07,-6.390295050525468
2025-06-18,-1.1114201040425442
2025-07-30,-0.6565305385281966
2025-09-17,-4.122145237934792
2025-10-29,2.347465683263809
2025-12-10,0.5417829262023641
